City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1056,Pandavapura,IN,12.5006,76.6733,79.07,71,97,1.97,overcast clouds
1057,Canon City,US,38.441,-105.2424,48.51,68,1,0.0,clear sky
1058,Pacifica,US,37.6138,-122.4869,55.53,84,75,1.01,broken clouds
1059,Jinchang,CN,38.4953,102.1739,42.06,17,0,3.49,clear sky
1060,Charters Towers,AU,-20.1,146.2667,97.12,22,78,15.1,broken clouds
1061,Arlington,US,32.7357,-97.1081,66.61,89,1,5.99,clear sky
1062,Coaraci,BR,-14.6408,-39.5511,69.62,99,98,0.92,light rain
1063,Rorvik,NO,64.8621,11.2373,29.14,67,1,41.34,clear sky
1064,Arkhangelsk,RU,64.5401,40.5433,-9.29,84,0,4.47,clear sky
1065,Jalgaon,IN,21.0167,75.5667,78.93,37,16,7.29,few clouds
1066,Hede,CN,33.7681,120.2517,56.7,29,1,4.14,clear sky
1067,Dawei,MM,14.0833,98.2,85.59,39,77,10.36,broken clouds
1068,Bac Lieu,VN,9.285,105.7244,81.28,64,97,6.31,overcast clouds
1069,Pocatello,US,42.8713,-112.4455,45.66,66,1,1.01,clear sky
1070,Canyon,US,34.9803,-101.9188,45.68,65,39,12.75,scattered clouds
1071,Naugachhia,IN,25.4,87.1,78.84,47,99,1.39,overcast clouds
1072,Xuddur,SO,4.1213,43.8894,78.12,60,18,19.55,few clouds
1073,Ust-Maya,RU,60.4167,134.5333,-29.52,98,53,4.79,broken clouds
1074,Tasco,CO,5.9104,-72.78,49.05,94,100,1.77,overcast clouds
1075,Azua,DO,18.4532,-70.7349,70.05,83,86,5.12,overcast clouds
1076,Arsenyev,RU,44.1631,133.2733,9.21,69,92,9.01,overcast clouds
1077,Linfen,CN,36.0889,111.5189,49.17,21,0,0.78,clear sky
1078,Chushan,CN,33.2955,113.6528,61.03,21,22,5.35,few clouds
1079,Gorontalo,ID,0.5412,123.0595,84.6,80,98,2.51,light rain
1080,Iberia,US,29.9502,-91.7507,63.05,94,90,0.0,fog
1081,Sadasivpet,IN,17.6212,77.9503,81.41,41,95,7.43,overcast clouds
1082,Alta Floresta,BR,-9.8756,-56.0861,70.59,100,100,4.12,overcast clouds
1083,Gramsh,AL,40.8697,20.1844,50.29,80,94,3.38,overcast clouds
1084,Jiazi,CN,22.8779,116.067,67.73,41,9,16.8,clear sky
1085,Mgandu,TZ,-5.95,34.1333,72.7,50,10,12.01,clear sky
1086,Desaguadero,PE,-16.5656,-69.0417,47.55,74,98,4.52,light rain
1087,Baltay,RU,52.4652,46.6308,38.01,89,97,19.35,overcast clouds
1088,Kuhdasht,IR,33.535,47.6061,45.91,37,8,2.13,clear sky
1089,Tabou,CI,4.423,-7.3528,78.76,84,77,7.96,broken clouds
1090,Vidim,RU,56.4088,103.1106,31.86,83,99,14.83,overcast clouds
1091,Kungurtug,RU,50.5994,97.5228,18.46,77,99,2.59,light snow
1092,Brigham City,US,41.5102,-112.0155,46.81,77,1,11.01,clear sky
1093,Rocky Mountain House,CA,52.3668,-114.9188,14.83,84,98,1.14,overcast clouds
1094,Xacmaz,AZ,41.4635,48.806,48.33,51,0,1.16,clear sky
1095,Lodwar,KE,3.1191,35.5973,85.12,46,18,15.93,few clouds
1096,Tahoua,NE,14.8888,5.2692,66.18,27,37,4.61,scattered clouds
1097,Charlottesville,US,38.0293,-78.4767,45.36,71,1,1.01,clear sky
1098,Benidorm,ES,38.5382,-0.131,56.41,54,0,6.44,clear sky
1099,Shaunavon,CA,49.6501,-108.4181,20.98,41,100,7.7,overcast clouds
1100,Kimbe,PG,-5.5502,150.1429,84.06,77,97,1.77,light rain
1101,Wajima,JP,37.4,136.9,41.68,93,75,8.05,broken clouds
1102,Jardim,BR,-21.4803,-56.1381,73.02,55,46,3.06,scattered clouds
1103,Semey,KZ,50.4111,80.2275,30.42,74,0,6.71,clear sky
1104,Chifeng,CN,42.2683,118.9636,39.24,30,0,7.27,clear sky
1105,Port Angeles,US,48.1181,-123.4307,42.73,92,90,8.05,overcast clouds
1106,Sergeyevka,KZ,53.88,67.4158,26.51,96,43,11.12,scattered clouds
1107,Whitehorse,CA,60.7161,-135.0538,-4.7,76,90,8.01,light snow
1108,Sotnikovo,RU,51.8845,107.4791,14.09,73,50,4.47,scattered clouds
1109,Yaan,NG,7.3833,8.5667,72.39,58,35,2.21,scattered clouds
1110,Lufilufi,WS,-13.8745,-171.5986,78.58,75,96,17.22,light rain
1111,Manokwari,ID,-0.8667,134.0833,82.31,80,99,18.1,overcast clouds
1112,Sri Aman,MY,1.2376,111.4621,84.25,79,40,3.44,scattered clouds
1113,Worthington,US,40.0931,-83.018,37.4,88,1,5.75,clear sky
1114,Ayagoz,KZ,47.9714,80.4392,28.89,92,55,7.96,broken clouds
1115,Yekaterinoslavka,RU,50.3734,129.1139,-0.87,84,33,6.33,scattered clouds
1116,Bilma,NE,18.6853,12.9164,66.04,21,13,6.02,few clouds
1117,Nizhnevartovsk,RU,60.9344,76.5531,21.22,86,75,8.95,light shower snow
1118,Huron,US,41.1501,-82.5499,36.27,92,74,4.09,broken clouds
1119,Vikhorevka,RU,56.1201,101.1636,35.19,82,95,16.08,light rain
1120,Shirokiy,RU,49.758,129.523,-2.4,85,25,3.8,scattered clouds
1121,Sarangani,PH,5.4033,125.4636,83.01,72,85,5.14,overcast clouds
1122,Alyangula,AU,-13.8483,136.4192,89.89,56,100,7.99,overcast clouds
1123,Catuday,PH,16.2923,119.8062,81.61,58,38,6.02,scattered clouds
1124,Ronne,DK,55.1009,14.7066,42.71,93,90,20.71,overcast clouds
1125,Falun,SE,60.6036,15.626,18.01,93,91,3.02,overcast clouds
1126,Santiago,CL,-33.4569,-70.6483,65.86,47,0,4.61,clear sky
1127,Tianpeng,CN,30.9866,103.9393,59.47,49,100,4.52,overcast clouds
1128,Vredendal,ZA,-31.6683,18.5012,64.36,80,93,16.89,moderate rain
1129,Spassk-Ryazanskiy,RU,54.4072,40.3806,28.35,82,57,13.27,broken clouds
1130,Tucuman,AR,-26.8241,-65.2226,71.6,94,90,0.0,overcast clouds
1131,Chokwe,MZ,-24.5333,32.9833,84.42,61,97,3.27,overcast clouds
1132,Sol-Iletsk,RU,51.1631,54.9918,36.16,92,100,14.45,overcast clouds
1133,Ginda,IN,30.6945,78.4932,65.08,21,0,5.35,clear sky
1134,Wanning,CN,18.8003,110.3967,74.66,54,50,14.23,scattered clouds
1135,Moshupa,BW,-24.7782,25.4155,77.41,46,60,12.57,broken clouds
1136,Pulandian,CN,39.3953,121.9669,50.13,36,0,3.78,clear sky
1137,Noyon,FR,49.5833,3.0,51.82,99,100,2.71,overcast clouds
1138,Bastia,FR,42.6667,9.3333,53.4,57,90,4.61,overcast clouds
1139,Xuanhua,CN,40.6103,115.0447,40.51,28,0,2.39,clear sky
1140,Tirumakudal Narsipur,IN,12.21,76.9064,80.04,71,100,2.55,overcast clouds
1141,De-Kastri,RU,51.4667,140.7833,2.79,87,40,7.14,scattered clouds
1142,Codrington,AU,-38.2667,141.9667,60.53,64,54,13.51,broken clouds
1143,Bonavista,CA,48.6499,-53.1147,41.11,73,48,35.01,scattered clouds
1144,Milton Keynes,GB,52.0417,-0.7558,43.56,91,89,15.77,overcast clouds
1145,Santiago Del Estero,AR,-27.7951,-64.2615,78.67,51,100,4.07,overcast clouds
1146,Preobrazheniye,RU,42.9019,133.9064,19.45,43,23,11.97,few clouds
1147,Bonthe,SL,7.5264,-12.505,78.19,85,78,4.94,light rain
1148,Imbituba,BR,-28.24,-48.6703,70.83,88,100,7.72,overcast clouds
1149,Casablanca,MA,33.5928,-7.6192,44.94,93,0,4.61,clear sky
1150,Saint-Georges,GD,12.0564,-61.7485,78.93,81,100,12.28,overcast clouds
1151,Dauphin,CA,51.1494,-100.0502,17.74,73,90,16.11,overcast clouds
1152,Sidi Ali,DZ,36.0998,0.4206,47.26,77,0,6.91,clear sky
1153,Taoudenni,ML,22.6783,-3.9836,59.07,32,97,14.83,overcast clouds
1154,Pandan,PH,14.0453,124.1694,78.08,73,98,18.86,overcast clouds
1155,San Francisco,US,37.7749,-122.4194,55.76,82,75,3.0,broken clouds
1156,Teluknaga,ID,-6.0989,106.6381,84.63,94,40,6.91,moderate rain
1157,Barddhaman,IN,23.25,87.85,71.08,65,100,3.02,overcast clouds
1158,Phalodi,IN,27.1333,72.3667,75.43,18,0,6.98,clear sky
1159,Merauke,ID,-8.4667,140.3333,85.15,76,100,12.33,moderate rain
1160,Martapura,ID,-3.4167,114.85,86.09,74,40,8.05,moderate rain
1161,Abu Kamal,SY,34.4506,40.9171,56.23,39,99,5.73,overcast clouds
1162,Pedasi,PA,7.5333,-80.0333,78.06,88,53,9.42,broken clouds
1163,Santa Maria,BR,-29.6842,-53.8069,60.3,94,2,6.02,clear sky
1164,Los Andes,CL,-32.8337,-70.5983,62.58,50,0,1.57,clear sky
1165,Moree,AU,-29.4667,149.85,91.42,16,59,25.32,broken clouds
1166,Shellbrook,CA,53.2168,-106.4011,-1.17,100,50,2.93,scattered clouds
1167,Isla Mujeres,MX,21.2311,-86.731,75.16,64,79,10.33,broken clouds
1168,Ayan,RU,56.45,138.1667,-1.55,68,12,5.82,few clouds
1169,Sumenep,ID,-7.0167,113.8667,84.63,72,97,3.49,light rain
1170,Teseney,ER,15.11,36.6575,79.38,47,0,10.4,clear sky
1171,Mangaluru,IN,12.8667,74.8833,86.86,66,40,0.0,scattered clouds
1172,Cururupu,BR,-1.8283,-44.8683,75.42,91,73,2.68,broken clouds
1173,Nenjiang,CN,49.1833,125.2167,10.78,82,70,13.09,broken clouds
1174,Stefanesti,RO,44.8667,24.9333,33.48,99,100,5.26,light snow
1175,Tambo,PE,-14.8,-73.9167,38.26,80,99,1.72,overcast clouds
1176,Qandala,SO,11.472,49.8728,79.05,58,0,4.74,clear sky
1177,Vila Do Maio,CV,15.1333,-23.2167,72.39,74,97,19.6,overcast clouds
1178,Pitimbu,BR,-7.4706,-34.8086,79.39,84,21,9.28,few clouds
1179,Andenes,NO,69.3143,16.1194,22.98,54,5,16.11,clear sky
1180,Igarka,RU,67.4667,86.5833,-25.96,92,78,11.07,broken clouds
1181,Stralsund,DE,54.3091,13.0818,40.05,93,100,11.97,overcast clouds
1182,Kuryk,KZ,43.2,51.65,46.04,71,82,23.78,broken clouds
1183,Kenai,US,60.5544,-151.2583,2.14,84,1,4.61,light snow
1184,Tambura,SS,5.6,27.4667,78.04,56,100,2.51,overcast clouds
1185,Genhe,CN,50.7833,121.5167,16.63,86,100,4.34,overcast clouds
1186,Goalpara,IN,26.1667,90.6167,78.94,54,89,4.76,overcast clouds
1187,Vulcan,RO,45.3833,23.2667,33.44,96,99,3.53,light snow
1188,Pauini,BR,-7.7136,-66.9764,73.06,98,87,1.66,overcast clouds
1189,Keti Bandar,PK,24.1447,67.4497,79.11,22,0,11.54,clear sky
1190,Kemijarvi,FI,66.7131,27.4306,4.14,98,46,4.14,scattered clouds
1191,Lishan,CN,31.8576,113.2951,62.13,20,0,0.76,clear sky
1192,Sampit,ID,-2.5333,112.95,89.83,57,96,5.88,overcast clouds
1193,Basoko,CD,1.2391,23.616,74.08,91,100,0.38,overcast clouds
1194,Kinkala,CG,-4.3614,14.7644,72.68,94,92,1.81,overcast clouds
1195,Naifaru,MV,5.4444,73.3657,81.64,77,28,6.8,moderate rain
1196,Bobo Dioulasso,BF,11.1771,-4.2979,70.25,60,0,4.61,clear sky
1197,Banjar,ID,-8.19,114.9675,87.66,79,100,3.27,overcast clouds
1198,Batemans Bay,AU,-35.7167,150.1833,67.19,81,100,7.61,overcast clouds
1199,Seabra,BR,-12.4186,-41.7703,66.79,98,93,7.81,overcast clouds
1200,Iranshahr,IR,27.2025,60.6848,66.54,52,0,4.61,clear sky
1201,Karasjok,NO,69.4719,25.5112,3.31,100,100,2.64,overcast clouds
1202,Palana,RU,59.1167,159.9667,21.74,93,100,5.91,overcast clouds
1203,Krasnoborsk,RU,61.5598,45.934,4.75,95,100,12.64,light snow
1204,Bronkhorstspruit,ZA,-25.8102,28.7425,72.55,61,8,16.64,clear sky
1205,Wamba,NG,8.9333,8.6,71.6,33,62,3.85,broken clouds
1206,Ponta Delgada,PT,37.7333,-25.6667,61.5,88,75,2.3,broken clouds
1207,Kharian,PK,32.8149,73.8636,70.95,24,6,5.03,clear sky
1208,Andrelandia,BR,-21.7397,-44.3092,61.86,95,91,3.2,overcast clouds
1209,Oranjestad,AW,12.524,-70.027,78.75,89,20,10.36,few clouds
1210,Soyo,AO,-6.1349,12.3689,80.65,89,100,4.97,light rain
1211,Bako,ET,5.7833,36.5667,75.56,44,6,0.69,clear sky
1212,Zabaykalsk,RU,49.6333,117.3167,24.58,79,28,3.83,scattered clouds
1213,Stolbishche,RU,55.6468,49.216,37.85,80,90,15.99,light rain
1214,Sadat,IN,25.6833,83.2833,73.49,35,70,1.45,broken clouds
1215,Senanga,ZM,-16.1167,23.2667,85.06,39,43,6.04,scattered clouds
1216,Nayoro,JP,44.3506,142.4578,29.25,95,79,10.8,light snow
1217,Inuvik,CA,68.3499,-133.7218,-17.64,69,1,2.3,clear sky
1218,Shakawe,BW,-18.3667,21.85,85.53,36,65,4.76,broken clouds
1219,Xai-Xai,MZ,-25.0519,33.6442,84.42,61,73,4.7,broken clouds
1220,Mwene-Ditu,CD,-7.0,23.45,71.42,88,100,1.59,overcast clouds
1221,Chenghai,CN,23.4632,116.768,69.71,26,0,6.71,clear sky
1222,Shache,CN,38.4167,77.2406,38.1,23,97,1.95,overcast clouds
1223,Safaga,EG,26.7292,33.9365,69.85,44,9,1.32,clear sky
1224,Nichinan,JP,31.6,131.3667,56.88,42,1,6.17,clear sky
1225,Ambon,ID,-3.6954,128.1814,86.14,66,40,3.44,scattered clouds
1226,Pihani,IN,27.6333,80.2,75.92,42,1,6.76,clear sky
1227,Araguaina,BR,-7.1911,-48.2072,72.14,97,100,3.69,overcast clouds
1228,Evensk,RU,61.95,159.2333,-14.48,74,32,10.51,scattered clouds
1229,Xining,CN,36.6167,101.7667,36.79,22,0,2.71,clear sky
1230,Bambanglipuro,ID,-7.95,110.2833,81.5,78,78,13.29,broken clouds
1231,Tres Lagoas,BR,-20.7511,-51.6783,73.49,63,13,8.41,few clouds
1232,Rodrigues Alves,BR,-7.738,-72.6509,72.93,96,100,2.21,overcast clouds
1233,Bafq,IR,31.6128,55.4107,52.34,53,0,4.12,clear sky
1234,Bay City,US,43.5945,-83.8889,36.64,90,90,4.0,overcast clouds
1235,Rosario Do Sul,BR,-30.2583,-54.9142,59.31,91,4,7.63,clear sky
1236,Carthage,TN,36.8611,10.3316,55.26,76,40,9.22,scattered clouds
1237,Thap Than,TH,15.4606,99.8917,77.94,38,34,6.33,scattered clouds
1238,Bontang,ID,0.1333,117.5,84.81,67,98,8.23,light rain
1239,Abalak,RU,58.1286,68.5944,21.15,94,82,6.62,broken clouds
1240,Kedrovyy,RU,56.1667,91.8167,28.87,89,100,15.5,overcast clouds
1241,Inyonga,TZ,-6.7167,32.0667,74.79,47,32,8.79,scattered clouds
1242,Kinablangan,PH,7.6947,126.5503,82.45,77,90,14.94,overcast clouds
1243,Yuncheng,CN,35.0231,110.9928,51.87,26,0,4.05,clear sky
1244,Bakel,SN,14.905,-12.4568,76.77,15,82,11.77,broken clouds
1245,Mercedes,AR,-34.6515,-59.4307,67.86,66,99,7.87,overcast clouds
1246,Yaring,TH,6.8662,101.3689,84.24,69,71,12.82,broken clouds
1247,Kyshtovka,RU,56.555,76.6271,25.45,91,98,14.05,overcast clouds
1248,Eirunepe,BR,-6.6603,-69.8736,72.0,97,100,2.21,overcast clouds
1249,Linhai,CN,28.85,121.1167,59.41,37,0,3.27,clear sky
1250,Qianan,CN,44.9932,124.0581,17.19,76,29,7.81,scattered clouds
1251,Borogontsy,RU,62.6683,131.1683,-30.77,93,66,9.93,broken clouds
1252,The Valley,AI,18.217,-63.0578,80.46,75,4,14.94,clear sky
1253,Ust-Kuyga,RU,70.0167,135.6,-42.18,99,54,8.7,broken clouds
1254,Aldan,RU,58.6031,125.3894,10.83,94,100,10.96,light snow
1255,Ginir,ET,7.1333,40.7,65.5,47,4,4.79,clear sky
1256,Vestmanna,FO,62.1564,-7.1664,36.52,81,75,4.61,broken clouds
1257,Agadez,NE,19.75,10.25,62.2,26,46,4.88,scattered clouds
1258,Alice Springs,AU,-23.7,133.8833,99.95,14,1,11.5,clear sky
1259,Waynesville,US,35.4887,-82.9887,56.73,50,99,1.99,overcast clouds
